method,length,sample_idx,rmse_p,range_p,nrmse_p
guided_diffusion,850,1,0.3162049474525462,4.196913960145565,0.10681261525013386
unguided_diffusion,850,2,0.08741205668977413,4.322480450038841,0.024804250762030727
guided_diffusion,850,2,0.11627463647329915,4.3884672907115,0.03239465078555854
unguided_diffusion,850,3,0.2903340286087592,3.8148232771763504,0.1084319077417341
guided_diffusion,850,3,0.0318849213479971,4.214226664140539,0.008184074892040276
unguided_diffusion,850,4,0.03481035977630124,2.4882345684593052,0.02085627171431509
guided_diffusion,850,4,0.043283919966581645,2.484235879482999,0.01730725906117951
unguided_diffusion,850,5,0.25123175940494136,4.110770683087897,0.07423440442065075
guided_diffusion,850,5,0.18054920365844193,4.1989612135545205,0.04801432995856569
unguided_diffusion,850,6,0.2994325146264002,4.2840989340005216,0.10607489446137837
guided_diffusion,850,6,0.2761291879184637,4.2507875016370535,0.1027185945122064
unguided_diffusion,850,7,0.43701149169334436,4.805294883339989,0.09795604626504607
guided_diffusion,850,7,0.34167321370717607,4.589798278923159,0.08592883550325663
unguided_diffusion,850,8,0.33359714376487454,3.379006250306267,0.49213536238478334
guided_diffusion,850,8,0.1441807570584457,3.366271021085092,0.2049022058835446
unguided_diffusion,850,9,0.015604263488438375,3.882007587367136,0.0052373225850346865
guided_diffusion,850,9,0.04168709624181446,3.911870752106781,0.013540402935449383
unguided_diffusion,850,10,0.3621101103740451,3.664753444942939,0.15515726472918615
guided_diffusion,850,10,0.2499779116330408,3.796188118112532,0.0844448778648799
unguided_diffusion,850,11,0.3082398293710053,3.2357728652120183,0.13182937620344334
guided_diffusion,850,11,0.24938277256137698,3.1123236488969024,0.12628159545877457
unguided_diffusion,850,12,0.1354556250823884,3.602543037294721,0.03875506477369092
guided_diffusion,850,12,0.13680320493714576,3.6117417813341226,0.03902323248818975
unguided_diffusion,850,13,0.09400342513521419,3.6995044455789206,0.0443306344600971
guided_diffusion,850,13,0.047778215871930076,3.7954177916225222,0.020530954753985527
unguided_diffusion,850,14,0.2295327678410618,4.534221591457891,0.05036642709918276
guided_diffusion,850,14,0.1582184518082452,4.475522996123644,0.035723448742586525
unguided_diffusion,850,15,0.5947663815635492,3.156280604646188,0.18353002307338528
guided_diffusion,850,15,0.3982162584252682,2.8501459187110267,0.18784361100854716
unguided_diffusion,850,16,0.26619815862632573,3.672889328357589,0.09366953114340064
guided_diffusion,850,16,0.12177042042454171,3.8237610892669953,0.03450601352169985
unguided_diffusion,850,17,0.07573667920356274,4.380905525794565,0.016884264020112602
guided_diffusion,850,17,0.21368734617566512,4.46087941062522,0.0467734719948474
unguided_diffusion,850,18,0.25744276211573064,3.5214211122410943,0.20936274106841601
guided_diffusion,850,18,0.20316687485286686,3.538744931830484,0.1524800232659296
unguided_diffusion,850,19,0.5401065526483243,3.166927401121645,0.13393010363724908
guided_diffusion,850,19,0.4340136983687661,3.13105559349833,0.11098028201816533
unguided_diffusion,900,0,0.14867070943868851,3.343956761034342,0.6376975549861503
guided_diffusion,900,0,0.21054358973788012,3.4325898723365484,0.4745386837930545
unguided_diffusion,900,1,0.23433541300872843,4.52239400042532,0.062210925575327806
guided_diffusion,900,1,0.3507123730267044,4.437329064612448,0.11188476077653642
unguided_diffusion,900,2,0.10078108527117936,4.528766970469801,0.027316368692498663
guided_diffusion,900,2,0.13324210552203974,4.603150730918979,0.035326880105367435
unguided_diffusion,900,3,0.3267757735391101,3.906061097896926,0.12223829923342178
guided_diffusion,900,3,0.03204012394839122,4.329563833090233,0.008098598605832867
unguided_diffusion,900,4,0.037825326659229275,2.622380838840311,0.021351607029484188
guided_diffusion,900,4,0.04733753966703467,2.6181600175383384,0.017860119071571527
unguided_diffusion,900,5,0.28779063233887786,4.291012586579175,0.08379690947177627
guided_diffusion,900,5,0.20764987684481875,4.3910283450579595,0.053703752615071966
unguided_diffusion,900,6,0.3393215026174848,4.606712250114871,0.1050404842486427
guided_diffusion,900,6,0.3133909634491669,4.570890181317638,0.10164511346642081
unguided_diffusion,900,7,0.4844905608430811,5.068815802654519,0.10277358233460639
guided_diffusion,900,7,0.37976404133373004,4.829245443576938,0.09077864597233111
unguided_diffusion,900,8,0.3778054988233694,3.597839004730657,0.5089204229537891
guided_diffusion,900,8,0.16492491883240737,3.5877173476307624,0.20759599905214698
unguided_diffusion,900,9,0.01846292494017732,4.09737344051906,0.005842482925799042
guided_diffusion,900,9,0.04840324348505864,4.13009928487392,0.01477094113591971
unguided_diffusion,900,10,0.40190553055413764,3.833178051083836,0.17249040260351398
guided_diffusion,900,10,0.27898043140413625,3.980224788281591,0.09250206502016935
unguided_diffusion,900,11,0.3525385765260834,3.4267737249663397,0.13599236413314025
guided_diffusion,900,11,0.28873701253846423,3.301803343848642,0.13146510713549558
unguided_diffusion,900,12,0.15744907449046794,3.768798757469097,0.04328256484758808
guided_diffusion,900,12,0.1595568717005739,3.780188005760895,0.043705801938316385
unguided_diffusion,900,13,0.10457477054529381,3.8971265607663548,0.05024702641947771
guided_diffusion,900,13,0.05407445360706407,4.001229474833652,0.02339463756572825
unguided_diffusion,900,14,0.2552505408797677,4.72453079875752,0.054256893157844356
guided_diffusion,900,14,0.17622882737506673,4.6563817429071195,0.038832529825635904
unguided_diffusion,900,15,0.6551580091569135,3.3890130338607496,0.18245989250377903
guided_diffusion,900,15,0.4365083649176489,3.069003436811663,0.1869487769023537
unguided_diffusion,900,16,0.30024482529160473,3.8321329639493893,0.10193263580587573
guided_diffusion,900,16,0.13829932950868146,3.99493499380439,0.03727697969366254
unguided_diffusion,900,17,0.07953291085413831,4.599932977481794,0.016871263446519246
guided_diffusion,900,17,0.2411165203240099,4.690330275954796,0.05042281957423415
unguided_diffusion,900,18,0.2856363423181737,3.7135094870931553,0.23327564932299075
guided_diffusion,900,18,0.2258111737291848,3.7288954982322675,0.17027837003968815
unguided_diffusion,900,19,0.60062674076994,3.256534263769659,0.1443412713136548
guided_diffusion,900,19,0.4842164340087156,3.2189307578371547,0.12003438528664734
unguided_diffusion,950,0,0.1690271834717069,3.50420413776135,0.5485352019538151
guided_diffusion,950,0,0.23820984566185574,3.5798621178379832,0.5333207833358838
unguided_diffusion,950,1,0.25851981018943565,4.7553250445647945,0.06581901270762187
guided_diffusion,950,1,0.3858230082235136,4.66629451247897,0.11865927090812566
unguided_diffusion,950,2,0.11501657752484562,4.71550741598868,0.030094170956569886
guided_diffusion,950,2,0.1513029144378545,4.798769023446745,0.03856400429207295
unguided_diffusion,950,3,0.3658445670549893,3.98555180101882,0.13694588320339032
guided_diffusion,950,3,0.032038379581340974,4.4246907546825165,0.008017538685822884
unguided_diffusion,950,4,0.04058749602785746,2.7518824497548593,0.021680865357900505
guided_diffusion,950,4,0.05117500403543823,2.7475732046900436,0.0183294757732424
unguided_diffusion,950,5,0.3273442130614893,4.4606986978986605,0.09446374018264163
guided_diffusion,950,5,0.2368275837563857,4.567018557940734,0.06007688052127127
unguided_diffusion,950,6,0.3796832934855228,4.939907759614679,0.10290269094195481
guided_diffusion,950,6,0.35107464971980096,4.902310390306088,0.09943595904114678
unguided_diffusion,950,7,0.5353497609311185,5.308782413287717,0.10861219738977268
guided_diffusion,950,7,0.4203780081621165,5.043885925200832,0.09651998832566351
unguided_diffusion,950,8,0.42474852684159276,3.8232977660307697,0.5121632115069757
guided_diffusion,950,8,0.1864458709313649,3.8052708895199348,0.21229012697756414
unguided_diffusion,950,9,0.02116041005400179,4.309043241450009,0.006308376195859215
guided_diffusion,950,9,0.055207372635676356,4.344580494813183,0.015852444859970973
unguided_diffusion,950,10,0.44381789581626907,3.9945604868895734,0.19049743428285928
guided_diffusion,950,10,0.31012905915454686,4.157034099081678,0.10094334959153771
unguided_diffusion,950,11,0.3975154112653128,3.6117426783663493,0.13845105670976723
guided_diffusion,950,11,0.3297938608907473,3.4917824632192485,0.13485201587589365
unguided_diffusion,950,12,0.1833181715700886,3.9289087463512242,0.04856895454519756
guided_diffusion,950,12,0.18627728820983935,3.9428766059460556,0.04914289189115159
unguided_diffusion,950,13,0.11606429777598841,4.093775076767348,0.056866057204307104
guided_diffusion,950,13,0.061715121036749594,4.208906291710916,0.02660568637406265
unguided_diffusion,950,14,0.2820593218027792,4.902277794343199,0.058386429841834196
guided_diffusion,950,14,0.19475071799140686,4.8240766208314385,0.04210682233232691
unguided_diffusion,950,15,0.7229745937455037,3.626546066258772,0.1821968674911918
guided_diffusion,950,15,0.4777060485467453,3.292761089016924,0.18648684999038004
unguided_diffusion,950,16,0.3372062582027601,3.9759927407471065,0.11141741490987604
guided_diffusion,950,16,0.15655793657380998,4.15070723508039,0.040394680583446814
unguided_diffusion,950,17,0.08324266746033437,4.810683228330086,0.01687870381385505
guided_diffusion,950,17,0.27032996388423386,4.9104765231688745,0.054396792231720004
unguided_diffusion,950,18,0.31576843577183716,3.9008596893010217,0.2583450620160922
guided_diffusion,950,18,0.25012330545622025,3.9135730258428514,0.18903028676514413
unguided_diffusion,950,19,0.6623537343784337,3.3271356995856523,0.15544639142632546
guided_diffusion,950,19,0.535048899877648,3.2844415123362514,0.12950521473322818
unguided_diffusion,1000,0,0.19143208528898273,3.649803197698848,0.5217796953429353
guided_diffusion,1000,0,0.26844678835663116,3.718068628068512,0.5956007439551727
unguided_diffusion,1000,1,0.28370373004851085,4.974178443984188,0.0704830385852594
guided_diffusion,1000,1,0.422172705935415,4.881057396789105,0.12796313973151077
unguided_diffusion,1000,2,0.12948104792262072,4.8766787801070475,0.033086690507483224
guided_diffusion,1000,2,0.1698631163087848,4.968909413734192,0.04210251290100392
unguided_diffusion,1000,3,0.405938317051913,4.059549953384738,0.15188439032867637
guided_diffusion,1000,3,0.031695512766212575,4.501220430085815,0.00784415044698427
unguided_diffusion,1000,4,0.04372227246593866,2.873696948457947,0.022045930869327202
guided_diffusion,1000,4,0.05556525375819291,2.86923077915988,0.019312323714601537
unguided_diffusion,1000,5,0.3695999562548504,4.625709995310124,0.10579924894631094
guided_diffusion,1000,5,0.2678249727338075,4.727511053039845,0.06717489309986606
unguided_diffusion,1000,6,0.42155387151243423,5.278761735449329,0.10056387172172183
guided_diffusion,1000,6,0.39018667866623175,5.240377363741414,0.09702200067169355
unguided_diffusion,1000,7,0.5893552388923333,5.523641713369979,0.11532241069950344
guided_diffusion,1000,7,0.4633003727750615,5.2321249638769665,0.10302235625471783
unguided_diffusion,1000,8,0.4752227140904853,4.052962824996114,0.5114363254479497
guided_diffusion,1000,8,0.20927470333662127,4.021784198617783,0.21728056903608658
unguided_diffusion,1000,9,0.022908458647839813,4.515290362721815,0.006477632560137982
guided_diffusion,1000,9,0.061188633118063974,4.553514221241788,0.016570295459915608
unguided_diffusion,1000,10,0.4867332437467711,4.14995040605188,0.20929874454839292
guided_diffusion,1000,10,0.34219440118164685,4.325398785639731,0.1101310902513214
unguided_diffusion,1000,11,0.4446494781696208,3.7833926210106417,0.1407724818118354
guided_diffusion,1000,11,0.3742444997637904,3.6751771958924775,0.13844135879851308
unguided_diffusion,1000,12,0.21248811134359147,4.081471734213939,0.05447935580149904
guided_diffusion,1000,12,0.21646236660088478,4.098638671192414,0.055210060610758005
unguided_diffusion,1000,13,0.1284584464686183,4.297434701038662,0.06359024417535522
guided_diffusion,1000,13,0.0695627651312984,4.428344680908343,0.02955198424240089
unguided_diffusion,1000,14,0.3096512165376507,5.0651539681137585,0.06269750101065613
guided_diffusion,1000,14,0.21353441510411394,4.976401178269576,0.04549831681986625
unguided_diffusion,1000,15,0.7998589159553297,3.866614569897681,0.18326646824654733
guided_diffusion,1000,15,0.5223542962274389,3.5187580712721718,0.187095136318006
unguided_diffusion,1000,16,0.3779119329410054,4.10187395064341,0.12274254340591091
guided_diffusion,1000,16,0.17724538087033315,4.288436031749595,0.0440976286690103
unguided_diffusion,1000,17,0.08677146210098219,5.010114489677231,0.016920766203526543
guided_diffusion,1000,17,0.3019035843887849,5.1174899220232986,0.058915066539938915
unguided_diffusion,1000,18,0.3476843881669285,4.083486234936415,0.2846120514903893
guided_diffusion,1000,18,0.27569417066564345,4.092592040778658,0.20855586612247556
unguided_diffusion,1000,19,0.7261746405370353,3.3858840470286844,0.16731235171766165
guided_diffusion,1000,19,0.5871888477349414,3.3285233182427962,0.13978146181381038
