combo,system,policy,length,seed,sample_idx,ung_nrmse_q,gui_nrmse_q,d_nrmse_q,ung_nrmse_p,gui_nrmse_p,d_nrmse_p
3dof_gp_L100_N100_seed10,3dof,gp,100,10,64,0.36274727170612114,0.22621652796820949,-0.13653074373791166,0.041553036620501416,0.01335896545000481,-0.028194071170496604
3dof_gp_L100_N100_seed10,3dof,gp,100,10,65,0.7763031607746004,1.0210546493331205,0.24475148855852014,2.0564493474925065,0.2492174509993519,-1.8072318964931546
3dof_gp_L100_N100_seed10,3dof,gp,100,10,66,1.7599531393160948,1.6426552527127127,-0.11729788660338203,0.05209858282456369,0.023362581702829427,-0.028736001121734266
3dof_gp_L100_N100_seed10,3dof,gp,100,10,67,0.6787173334746753,0.04717558300952988,-0.6315417504651455,0.11610965105652499,0.014748980966335402,-0.10136067009018959
3dof_gp_L100_N100_seed10,3dof,gp,100,10,68,0.4175872723521315,0.35495107118989905,-0.06263620116223245,0.05866829936280498,0.0208907586903929,-0.03777754067241208
3dof_gp_L100_N100_seed10,3dof,gp,100,10,69,0.9987677487213062,0.8882870352493608,-0.11048071347194544,0.03822441371951824,0.028439787548972823,-0.00978462617054542
3dof_gp_L100_N100_seed10,3dof,gp,100,10,70,1.6356050032407616,0.3270348791372475,-1.3085701241035141,0.11107032274678186,0.02816540611713309,-0.08290491662964877
3dof_gp_L100_N100_seed10,3dof,gp,100,10,71,0.8340413570863264,0.989018670594239,0.15497731350791255,0.016435094597789187,0.014203983402014305,-0.0022311111957748816
3dof_gp_L100_N100_seed10,3dof,gp,100,10,72,0.45465326174779186,0.41736148525893085,-0.037291776488861006,0.16084672435870917,0.018265925439407138,-0.14258079891930203
3dof_gp_L100_N100_seed10,3dof,gp,100,10,73,0.5750846461862817,1.8853922703876111,1.3103076242013294,0.05781148515633142,0.011007083004612657,-0.046804402151718764
3dof_gp_L100_N100_seed10,3dof,gp,100,10,74,0.919635436502911,0.25490311527672727,-0.6647323212261838,0.13620483492601915,0.01859029459621074,-0.1176145403298084
3dof_gp_L100_N100_seed10,3dof,gp,100,10,75,0.17017977458952824,0.03283235975152018,-0.13734741483800805,0.0833519125790259,0.01309122760776246,-0.07026068497126343
3dof_gp_L100_N100_seed10,3dof,gp,100,10,76,0.7093104773211235,0.8536953811190523,0.1443849037979288,0.05337495684279663,0.012541541180249369,-0.040833415662547265
3dof_gp_L100_N100_seed10,3dof,gp,100,10,77,0.6746663051827694,2.425431553711375,1.7507652485286056,0.041498831710878585,0.0133642231446432,-0.028134608566235383
